[12:01:48 AM]  Nhặt +5859 beri
[02:49:00 AM]  Nhặt +11532 beri
[02:49:10 AM]  Nhặt +3782 beri
[02:49:13 AM]  Nhặt +1364 beri
[02:50:07 AM]  Nhặt +9982 beri
[02:50:13 AM]  Nhặt +7998 beri
[02:52:05 AM]  Nhặt +6174 beri
[02:52:43 AM]  Nhặt +3472 beri
[02:52:46 AM]  Nhặt +252 beri
[02:53:04 AM]  Nhặt +1240 beri
[02:53:12 AM]  Nhặt +3038 beri
[02:53:37 AM]  Nhặt +567 beri
[02:53:42 AM]  Nhặt +8432 beri
[02:53:58 AM]  Nhặt +7750 beri
[02:55:04 AM]  Nhặt +10295 beri
[02:55:48 AM]  Nhặt +4118 beri
[02:56:21 AM]  Nhặt +11289 beri
[02:56:39 AM]  Nhặt +8520 beri
[02:56:41 AM]  Logout : [Beri] 1.970.979.479 [Ruby] 1.003.151.500
[02:56:46 AM]  Login : [Beri] 1.970.979.479 [Ruby] 1.003.151.500
[02:56:54 AM]  Nhặt +568 beri
[02:56:59 AM]  Nhặt +7810 beri
[02:57:08 AM]  Nhặt +13206 beri
[02:58:10 AM]  Nhặt +5041 beri
[02:58:15 AM]  Nhặt +71 beri
[02:58:49 AM]  Nhặt +3266 beri
[02:59:25 AM]  Nhặt +5538 beri
[02:59:34 AM]  Nhặt +14058 beri
[03:00:16 AM]  Nhặt +1349 beri
[03:00:45 AM]  Nhặt +13561 beri
[03:01:00 AM]  Nhặt +4402 beri
[03:01:05 AM]  Nhặt +13632 beri
[03:01:14 AM]  Nhặt +9798 beri
[03:02:01 AM]  Nhặt +3195 beri
[03:02:06 AM]  Nhặt +8733 beri
[03:02:49 AM]  Nhặt +497 beri
[03:03:18 AM]  Nhặt +1491 beri
[03:03:52 AM]  Nhặt +1988 beri
[03:04:07 AM]  Nhặt +710 beri
[03:06:12 AM]  Nhặt +14129 beri
[03:06:18 AM]  Nhặt +11857 beri
[03:06:22 AM]  Nhặt +3124 beri
[03:06:25 AM]  Nhặt +8875 beri
[03:07:53 AM]  Nhặt +8449 beri
[03:07:58 AM]  Nhặt +13277 beri
[03:08:09 AM]  Nhặt +7739 beri
[03:08:28 AM]  Nhặt +852 beri
[03:08:42 AM]  Nhặt +7881 beri
[03:09:15 AM]  Nhặt +10224 beri
[03:09:30 AM]  Nhặt +9727 beri
[03:09:31 AM]  Nhặt +12993 beri
[03:10:02 AM]  Nhặt +10153 beri
[03:10:19 AM]  Nhặt +12638 beri
[03:11:20 AM]  Nhặt +5538 beri
[03:12:17 AM]  Logout : [Beri] 1.971.225.849 [Ruby] 1.003.151.500
[03:26:39 AM]  Login : [Beri] 1.971.225.849 [Ruby] 1.003.151.500
[03:26:46 AM]  Nhặt +2485 beri
[03:26:47 AM]  Nhặt +5609 beri
[03:26:56 AM]  Nhặt +3053 beri
[03:29:00 AM]  Nhặt +8829 beri
[03:30:24 AM]  Nhặt +9396 beri
[03:30:40 AM]  Nhặt +13527 beri
[03:30:57 AM]  Nhặt +1215 beri
[03:32:05 AM]  Nhặt +9153 beri
[03:33:04 AM]  Nhặt +7290 beri
[03:33:19 AM]  Nhặt +4617 beri
[03:33:37 AM]  Nhặt +5265 beri
[03:34:18 AM]  Nhặt +8586 beri
[03:34:21 AM]  Nhặt +15147 beri
[03:34:36 AM]  Nhặt +1782 beri
[03:34:40 AM]  Nhặt +13932 beri
[03:35:52 AM]  Nhặt +13284 beri
[03:36:15 AM]  Nhặt +5994 beri
[03:37:14 AM]  Nhặt +9477 beri
[03:37:28 AM]  Nhặt +1377 beri
[03:37:30 AM]  Nhặt +8829 beri
[03:37:47 AM]  Nhặt +486 beri
[03:38:37 AM]  Nhặt +8829 beri
[03:38:51 AM]  Nhặt +9234 beri
[03:40:19 AM]  Nhặt +12879 beri
[03:40:55 AM]  Logout : [Beri] 1.971.406.124 [Ruby] 1.003.151.500
[06:19:34 AM]  Login : [Beri] 1.971.406.124 [Ruby] 1.003.151.500
[06:20:49 AM]  Logout : [Beri] 1.971.406.124 [Ruby] 1.003.151.500
[06:22:01 AM]  Login : [Beri] 1.971.406.124 [Ruby] 1.003.151.500
[06:27:49 AM]  Logout : [Beri] 1.971.406.124 [Ruby] 1.003.151.300
[06:27:56 AM]  Login : [Beri] 1.971.406.124 [Ruby] 1.003.151.300
[06:28:41 AM]  Logout : [Beri] 1.971.406.124 [Ruby] 1.003.151.300
[06:29:23 AM]  Login : [Beri] 1.971.406.124 [Ruby] 1.003.151.300
[06:40:33 AM]  Logout : [Beri] 1.971.406.124 [Ruby] 1.003.151.300
[06:44:36 AM]  Login : [Beri] 1.971.406.124 [Ruby] 1.003.151.300
[06:45:15 AM]  Mua 9999 vé vòng quay -149985 ruby
[06:51:25 AM]  Logout : [Beri] 1.999.973.864 [Ruby] 1.002.999.990
[06:51:41 AM]  Logout : [Beri] 1.999.973.864 [Ruby] 1.002.999.990
[06:52:50 AM]  Logout : [Beri] 1.999.973.864 [Ruby] 1.002.999.990
[07:01:38 AM]  Logout : [Beri] 1.999.973.864 [Ruby] 1.002.999.990
