[12:00:07 AM]  Nhặt +2268 beri
[02:26:25 AM]  Nhặt +14378 beri
[02:26:32 AM]  Nhặt +8190 beri
[02:26:58 AM]  Nhặt +10192 beri
[02:27:27 AM]  Nhặt +17290 beri
[02:27:30 AM]  Nhặt +819 beri
[02:27:35 AM]  Nhặt +17745 beri
[02:27:39 AM]  Nhặt +14833 beri
[02:27:45 AM]  Nhặt +11648 beri
[02:27:49 AM]  Nhặt +8463 beri
[02:27:50 AM]  Nhặt +455 beri
[02:27:55 AM]  Nhặt +5733 beri
[02:28:06 AM]  Nhặt +15925 beri
[02:28:40 AM]  Nhặt +13923 beri
[02:28:48 AM]  Nhặt +12376 beri
[02:28:55 AM]  Nhặt +12922 beri
[02:28:56 AM]  Nhặt +6825 beri
[02:29:00 AM]  Nhặt +9828 beri
[02:29:06 AM]  Nhặt +16016 beri
[02:29:09 AM]  Nhặt +9828 beri
[02:29:17 AM]  Nhặt +8008 beri
[02:29:28 AM]  Nhặt +819 beri
[02:29:29 AM]  Nhặt +3003 beri
[02:29:33 AM]  Nhặt +11739 beri
[02:29:47 AM]  Nhặt +14196 beri
[02:29:57 AM]  Nhặt +8099 beri
[02:30:03 AM]  Nhặt +14924 beri
[02:30:07 AM]  Nhặt +6370 beri
[02:30:09 AM]  Nhặt +7098 beri
[02:30:11 AM]  Nhặt +3185 beri
[02:30:33 AM]  Nhặt +1183 beri
[02:30:39 AM]  Nhặt +4186 beri
[02:30:47 AM]  Nhặt +11557 beri
[02:30:56 AM]  Nhặt +12649 beri
[02:31:21 AM]  Nhặt +17472 beri
[02:31:24 AM]  Nhặt +2821 beri
[02:31:26 AM]  Nhặt +8645 beri
[02:31:35 AM]  Nhặt +15288 beri
[02:31:43 AM]  Nhặt +3003 beri
[02:31:50 AM]  Nhặt +1456 beri
[02:32:00 AM]  Nhặt +1638 beri
[02:32:04 AM]  Nhặt +9919 beri
[02:32:12 AM]  Nhặt +11557 beri
[02:32:15 AM]  Nhặt +3640 beri
[02:32:34 AM]  Nhặt +9282 beri
[02:33:07 AM]  Nhặt +9919 beri
[02:33:18 AM]  Nhặt +10283 beri
[02:33:27 AM]  Nhặt +11284 beri
[02:33:59 AM]  Nhặt +6006 beri
[02:34:03 AM]  Nhặt +16016 beri
[02:34:13 AM]  Nhặt +6370 beri
[02:34:30 AM]  Nhặt +3640 beri
[02:34:33 AM]  Nhặt +14742 beri
[02:34:43 AM]  Nhặt +17290 beri
[02:34:56 AM]  Nhặt +12740 beri
[02:35:06 AM]  Nhặt +4459 beri
[02:35:13 AM]  Nhặt +15106 beri
[02:35:23 AM]  Nhặt +6825 beri
[02:36:51 AM]  Mua Mũ sọc tím 2 -500000 beri
[02:36:55 AM]  Mua Khố tím 2 -500000 beri
[02:36:58 AM]  Mua Áo vắt vai 2 -500000 beri
[02:37:01 AM]  Mua Kiếm thất truyền 2 -500000 beri
[02:38:08 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:38:24 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:38:28 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:38:34 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:38:38 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:38:41 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:38:45 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:38:48 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:38:51 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:38:55 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:38:58 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:39:02 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:39:05 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:39:15 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:39:55 AM]  Cường hóa item Kiếm thất truyền 2 -3000 beri
[02:39:59 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:40:04 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:40:23 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:40:38 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:40:52 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:41:05 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:41:25 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:41:30 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:41:34 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:41:37 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:41:40 AM]  Cường hóa item Kiếm thất truyền 2 -4000 beri
[02:42:48 AM]  Đục lỗ Kiếm thất truyền 2 -50 ruby
[02:42:52 AM]  Đục lỗ Kiếm thất truyền 2 -50 ruby
[02:42:54 AM]  Đục lỗ Kiếm thất truyền 2 -100 ruby
[02:42:56 AM]  Đục lỗ Kiếm thất truyền 2 -150 ruby
[02:42:58 AM]  Đục lỗ Kiếm thất truyền 2 -150 ruby
[02:43:00 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:05 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:07 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:09 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:11 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:12 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:16 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:18 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:20 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:23 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:25 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[02:43:27 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:30 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:34 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:36 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:38 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:40 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:42 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:44 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:46 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:48 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:52 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:55 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:43:57 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:44:03 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:44:05 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:44:08 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:44:11 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[02:44:13 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:16 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:19 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:21 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:24 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:28 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:31 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:36 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:39 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:45 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:47 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:49 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:52 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:55 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:44:57 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:45:00 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:45:02 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:45:04 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:45:07 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:45:10 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:45:12 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:45:15 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[02:45:17 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:45:41 AM]  Mua Đá khảm vô cực S -20000000 ruby
[02:45:43 AM]  Mua Đá khảm vô cực S -20000000 ruby
[02:45:46 AM]  Mua Đá khảm vô cực S -20000000 ruby
[02:45:48 AM]  Mua Đá khảm vô cực S -20000000 ruby
[02:46:12 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:14 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:16 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:18 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:21 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:23 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:25 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:27 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:30 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:30 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:32 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:36 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:46:38 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[02:48:34 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[02:48:37 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[02:48:40 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[02:48:43 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[02:48:47 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[02:48:50 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[02:48:56 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[02:50:21 AM]  Logout : [Beri] 1.994.694.906 [Ruby] 823.879.435
[04:07:17 AM]  Login : [Beri] 1.994.694.906 [Ruby] 823.879.435
[04:07:28 AM]  Logout : [Beri] 1.994.694.906 [Ruby] 823.879.435
[04:07:42 AM]  Login : [Beri] 1.994.694.906 [Ruby] 823.879.435
[04:10:43 AM]  Logout : [Beri] 1.994.694.906 [Ruby] 823.879.435
[04:30:15 AM]  Login : [Beri] 1.994.694.906 [Ruby] 823.879.435
[04:33:36 AM]  Mua Vé tẩy tiềm năng -0 beri
[04:38:20 AM]  Nhặt +19206 beri
[04:38:28 AM]  Nhặt +3960 beri
[04:38:29 AM]  Nhặt +6831 beri
[04:39:07 AM]  Nhặt +19008 beri
[04:39:26 AM]  Nhặt +6930 beri
[04:39:36 AM]  Nhặt +8019 beri
[04:39:46 AM]  Nhặt +3069 beri
[04:39:50 AM]  Nhặt +10692 beri
[04:39:55 AM]  Nhặt +5148 beri
[04:39:58 AM]  Nhặt +17721 beri
[04:40:27 AM]  Nhặt +13761 beri
[04:40:36 AM]  Nhặt +11583 beri
[04:40:51 AM]  Nhặt +9108 beri
[04:41:03 AM]  Nhặt +6930 beri
[04:41:05 AM]  Nhặt +15840 beri
[04:41:12 AM]  Nhặt +6138 beri
[04:41:20 AM]  Nhặt +12771 beri
[04:41:21 AM]  Nhặt +10692 beri
[04:41:23 AM]  Nhặt +9900 beri
[04:41:29 AM]  Nhặt +7029 beri
[04:41:31 AM]  Nhặt +17325 beri
[04:41:39 AM]  Nhặt +19701 beri
[04:41:42 AM]  Nhặt +16236 beri
[04:41:53 AM]  Nhặt +2574 beri
[04:42:08 AM]  Nhặt +18612 beri
[04:42:26 AM]  Nhặt +11781 beri
[04:42:38 AM]  Nhặt +1188 beri
[04:42:49 AM]  Nhặt +594 beri
[04:43:38 AM]  Nhặt +4059 beri
[04:43:40 AM]  Nhặt +3762 beri
[04:44:10 AM]  Nhặt +11187 beri
[04:44:34 AM]  Nhặt +19206 beri
[04:44:36 AM]  Nhặt +15939 beri
[04:44:57 AM]  Nhặt +297 beri
[04:45:02 AM]  Nhặt +9405 beri
[04:45:09 AM]  Nhặt +5445 beri
[04:45:14 AM]  Nhặt +19404 beri
[04:45:20 AM]  Nhặt +13761 beri
[04:45:22 AM]  Nhặt +11286 beri
[04:45:28 AM]  Nhặt +14553 beri
[04:45:31 AM]  Nhặt +3366 beri
[04:45:46 AM]  Nhặt +10296 beri
[04:46:00 AM]  Nhặt +17721 beri
[04:46:03 AM]  Nhặt +6039 beri
[04:46:05 AM]  Nhặt +13860 beri
[04:46:06 AM]  Nhặt +11583 beri
[04:46:09 AM]  Nhặt +4356 beri
[04:46:37 AM]  Nhặt +6633 beri
[04:46:42 AM]  Nhặt +14157 beri
[04:46:46 AM]  Nhặt +792 beri
[04:46:52 AM]  Nhặt +3861 beri
[04:47:17 AM]  Nhặt +4851 beri
[04:47:22 AM]  Nhặt +3069 beri
[04:47:30 AM]  Nhặt +5148 beri
[04:47:44 AM]  Nhặt +14751 beri
