[12:00:01 AM]  Nhặt +15345 beri
[12:14:14 AM]  Nhặt +13266 beri
[12:14:17 AM]  Nhặt +12177 beri
[12:14:27 AM]  Nhặt +14355 beri
[12:14:27 AM]  Nhặt +10098 beri
[12:14:28 AM]  Nhặt +8415 beri
[12:14:30 AM]  Nhặt +16929 beri
[12:14:33 AM]  Nhặt +15741 beri
[12:14:37 AM]  Nhặt +14553 beri
[12:14:41 AM]  Nhặt +1584 beri
[12:14:49 AM]  Nhặt +14949 beri
[12:14:54 AM]  Nhặt +5148 beri
[12:14:55 AM]  Nhặt +16335 beri
[12:14:59 AM]  Nhặt +1089 beri
[12:15:07 AM]  Nhặt +5445 beri
[12:15:15 AM]  Nhặt +9702 beri
[12:15:18 AM]  Nhặt +12276 beri
[12:15:21 AM]  Nhặt +1089 beri
[12:15:23 AM]  Nhặt +990 beri
[12:15:26 AM]  Nhặt +3663 beri
[12:15:28 AM]  Nhặt +4356 beri
[12:15:30 AM]  Nhặt +792 beri
[12:15:35 AM]  Nhặt +3168 beri
[12:15:39 AM]  Nhặt +10593 beri
[12:15:45 AM]  Nhặt +9009 beri
[12:15:49 AM]  Nhặt +3069 beri
[12:15:54 AM]  Nhặt +6336 beri
[12:15:55 AM]  Nhặt +18117 beri
[12:15:56 AM]  Nhặt +8415 beri
[12:16:02 AM]  Nhặt +7128 beri
[12:16:09 AM]  Nhặt +9999 beri
[12:16:16 AM]  Nhặt +19404 beri
[12:16:20 AM]  Nhặt +16434 beri
[12:16:36 AM]  Nhặt +8118 beri
[12:16:43 AM]  Nhặt +7623 beri
[12:17:02 AM]  Nhặt +10890 beri
[12:17:24 AM]  Nhặt +4653 beri
[12:17:27 AM]  Nhặt +13860 beri
[12:17:33 AM]  Nhặt +9603 beri
[12:17:35 AM]  Nhặt +13068 beri
[12:17:45 AM]  Nhặt +1089 beri
[12:17:51 AM]  Nhặt +16236 beri
[12:17:59 AM]  Nhặt +693 beri
[12:18:01 AM]  Nhặt +6237 beri
[12:18:31 AM]  Nhặt +13959 beri
[12:24:44 AM]  Mua Bột than -10000 beri
[12:24:44 AM]  Mua Bột than -10000 beri
[12:24:44 AM]  Mua Bột than -10000 beri
[12:24:45 AM]  Mua Bột than -10000 beri
[12:24:45 AM]  Mua Bột than -10000 beri
[12:24:45 AM]  Mua Bột than -10000 beri
[12:24:45 AM]  Mua Bột than -10000 beri
[12:24:45 AM]  Mua Bột than -10000 beri
[12:24:45 AM]  Mua Bột than -10000 beri
[12:24:46 AM]  Mua Bột than -10000 beri
[12:24:46 AM]  Mua Bột than -10000 beri
[12:24:46 AM]  Mua Bột than -10000 beri
[12:24:46 AM]  Mua Bột than -10000 beri
[12:24:46 AM]  Mua Bột than -10000 beri
[12:24:46 AM]  Mua Bột than -10000 beri
[12:24:47 AM]  Mua Bột than -10000 beri
[12:24:47 AM]  Mua Bột than -10000 beri
[12:24:47 AM]  Mua Bột than -10000 beri
[12:24:47 AM]  Mua Bột than -10000 beri
[12:24:47 AM]  Mua Bột than -10000 beri
[12:24:47 AM]  Mua Bột than -10000 beri
[12:24:48 AM]  Mua Bột than -10000 beri
[12:24:48 AM]  Mua Bột than -10000 beri
[12:24:48 AM]  Mua Bột than -10000 beri
[12:24:48 AM]  Mua Bột than -10000 beri
[12:24:48 AM]  Mua Bột than -10000 beri
[12:24:49 AM]  Mua Bột than -10000 beri
[12:24:49 AM]  Mua Bột than -10000 beri
[12:24:49 AM]  Mua Bột than -10000 beri
[12:24:49 AM]  Mua Bột than -10000 beri
[12:24:49 AM]  Mua Bột than -10000 beri
[12:24:49 AM]  Mua Bột than -10000 beri
[12:24:50 AM]  Mua Bột than -10000 beri
[12:24:50 AM]  Mua Bột than -10000 beri
[12:24:50 AM]  Mua Bột than -10000 beri
[12:24:50 AM]  Mua Bột than -10000 beri
[12:24:50 AM]  Mua Bột than -10000 beri
[12:24:50 AM]  Mua Bột than -10000 beri
[12:24:51 AM]  Mua Bột than -10000 beri
[12:24:51 AM]  Mua Bột than -10000 beri
[12:24:51 AM]  Mua Bột than -10000 beri
[12:24:51 AM]  Mua Bột than -10000 beri
[12:24:51 AM]  Mua Bột than -10000 beri
[12:24:52 AM]  Mua Bột than -10000 beri
[12:24:52 AM]  Mua Bột than -10000 beri
[12:24:52 AM]  Mua Bột than -10000 beri
[12:25:03 AM]  Cường hóa item Dial 1 -3000 beri
[12:25:05 AM]  Cường hóa item Dial 1 -3000 beri
[12:25:08 AM]  Cường hóa item Dial 1 -4000 beri
[12:25:10 AM]  Cường hóa item Dial 1 -4000 beri
[12:25:12 AM]  Cường hóa item Dial 1 -4000 beri
[12:25:14 AM]  Cường hóa item Dial 1 -6000 beri
[12:25:16 AM]  Cường hóa item Dial 1 -6000 beri
[12:25:18 AM]  Cường hóa item Dial 1 -6000 beri
[12:25:20 AM]  Cường hóa item Dial 1 -8000 beri
[12:25:21 AM]  Cường hóa item Dial 1 -10000 beri
[12:25:47 AM]  Mua Bột cường hóa -20 ruby
[12:25:47 AM]  Mua Bột cường hóa -20 ruby
[12:25:48 AM]  Mua Bột cường hóa -20 ruby
[12:25:48 AM]  Mua Bột cường hóa -20 ruby
[12:25:48 AM]  Mua Bột cường hóa -20 ruby
[12:25:48 AM]  Mua Bột cường hóa -20 ruby
[12:25:48 AM]  Mua Bột cường hóa -20 ruby
[12:25:48 AM]  Mua Bột cường hóa -20 ruby
[12:25:48 AM]  Mua Bột cường hóa -20 ruby
[12:25:49 AM]  Mua Bột cường hóa -20 ruby
[12:25:49 AM]  Mua Bột cường hóa -20 ruby
[12:25:49 AM]  Mua Bột cường hóa -20 ruby
[12:25:49 AM]  Mua Bột cường hóa -20 ruby
[12:25:49 AM]  Mua Bột cường hóa -20 ruby
[12:25:49 AM]  Mua Bột cường hóa -20 ruby
[12:25:50 AM]  Mua Bột cường hóa -20 ruby
[12:25:50 AM]  Mua Bột cường hóa -20 ruby
[12:25:50 AM]  Mua Bột cường hóa -20 ruby
[12:25:50 AM]  Mua Bột cường hóa -20 ruby
[12:25:50 AM]  Mua Bột cường hóa -20 ruby
[12:25:51 AM]  Mua Bột cường hóa -20 ruby
[12:25:51 AM]  Mua Bột cường hóa -20 ruby
[12:25:51 AM]  Mua Bột cường hóa -20 ruby
[12:25:51 AM]  Mua Bột cường hóa -20 ruby
[12:25:51 AM]  Mua Bột cường hóa -20 ruby
[12:25:51 AM]  Mua Bột cường hóa -20 ruby
[12:25:52 AM]  Mua Bột cường hóa -20 ruby
[12:25:52 AM]  Mua Bột cường hóa -20 ruby
[12:25:52 AM]  Mua Bột cường hóa -20 ruby
[12:25:52 AM]  Mua Bột cường hóa -20 ruby
[12:25:52 AM]  Mua Bột cường hóa -20 ruby
[12:25:53 AM]  Mua Bột cường hóa -20 ruby
[12:25:53 AM]  Mua Bột cường hóa -20 ruby
[12:25:53 AM]  Mua Bột cường hóa -20 ruby
[12:25:53 AM]  Mua Bột cường hóa -20 ruby
[12:25:53 AM]  Mua Bột cường hóa -20 ruby
[12:25:53 AM]  Mua Bột cường hóa -20 ruby
[12:25:54 AM]  Mua Bột cường hóa -20 ruby
[12:25:54 AM]  Mua Bột cường hóa -20 ruby
[12:25:54 AM]  Mua Bột cường hóa -20 ruby
[12:25:54 AM]  Mua Bột cường hóa -20 ruby
[12:25:54 AM]  Mua Bột cường hóa -20 ruby
[12:25:54 AM]  Mua Bột cường hóa -20 ruby
[12:26:00 AM]  Mua Bột than -10000 beri
[12:26:01 AM]  Mua Bột than -10000 beri
[12:26:01 AM]  Mua Bột than -10000 beri
[12:26:01 AM]  Mua Bột than -10000 beri
[12:26:01 AM]  Mua Bột than -10000 beri
[12:26:01 AM]  Mua Bột than -10000 beri
[12:26:02 AM]  Mua Bột than -10000 beri
[12:26:02 AM]  Mua Bột than -10000 beri
[12:26:02 AM]  Mua Bột than -10000 beri
[12:26:02 AM]  Mua Bột than -10000 beri
[12:26:02 AM]  Mua Bột than -10000 beri
[12:26:02 AM]  Mua Bột than -10000 beri
[12:26:03 AM]  Mua Bột than -10000 beri
[12:26:03 AM]  Mua Bột than -10000 beri
[12:26:03 AM]  Mua Bột than -10000 beri
[12:26:03 AM]  Mua Bột than -10000 beri
[12:26:03 AM]  Mua Bột than -10000 beri
[12:26:03 AM]  Mua Bột than -10000 beri
[12:26:04 AM]  Mua Bột than -10000 beri
[12:26:04 AM]  Mua Bột than -10000 beri
[12:26:04 AM]  Mua Bột than -10000 beri
[12:26:04 AM]  Mua Bột than -10000 beri
[12:26:04 AM]  Mua Bột than -10000 beri
[12:26:04 AM]  Mua Bột than -10000 beri
[12:27:13 AM]  Cường hóa item Dial 1 -3000 beri
[12:27:16 AM]  Cường hóa item Dial 1 -3000 beri
[12:27:18 AM]  Cường hóa item Dial 1 -4000 beri
[12:27:20 AM]  Cường hóa item Dial 1 -4000 beri
[12:27:22 AM]  Cường hóa item Dial 1 -4000 beri
[12:27:24 AM]  Cường hóa item Dial 1 -6000 beri
[12:27:25 AM]  Cường hóa item Dial 1 -6000 beri
[12:27:27 AM]  Cường hóa item Dial 1 -6000 beri
[12:27:29 AM]  Cường hóa item Dial 1 -8000 beri
[12:27:31 AM]  Cường hóa item Dial 1 -10000 beri
[12:28:21 AM]  Đục lỗ Dial 1 -50 ruby
[12:28:25 AM]  Đục lỗ Dial 1 -100 ruby
[12:28:41 AM]  Đục lỗ Dial 1 -150 ruby
[12:28:48 AM]  Đục lỗ Dial 1 -200 ruby
[12:28:59 AM]  Đục lỗ Dial 1 -250 ruby
[12:29:05 AM]  Đục lỗ Dial 1 -300 ruby
[12:29:13 AM]  Đục lỗ Dial 1 -350 ruby
[12:29:33 AM]  Mua Topaz - Ruby siêu cấp -10 ruby
[12:29:34 AM]  Mua Topaz - Ruby siêu cấp -2 ruby
[12:29:34 AM]  Mua Topaz - Ruby siêu cấp -2 ruby
[12:30:17 AM]  Mua Ruby - Topaz siêu cấp -10 ruby
[12:30:18 AM]  Mua Ruby - Topaz siêu cấp -2 ruby
[12:30:18 AM]  Mua Ruby - Topaz siêu cấp -2 ruby
[12:30:45 AM]  Mua Cẩm thạch - Ruby siêu cấp -10 ruby
[12:30:45 AM]  Mua Cẩm thạch - Ruby siêu cấp -2 ruby
[12:30:46 AM]  Mua Cẩm thạch - Ruby siêu cấp -2 ruby
[12:31:41 AM]  Đục lỗ Quả Tim -50 ruby
[12:31:44 AM]  Đục lỗ Quả Tim -100 ruby
[12:31:48 AM]  Đục lỗ Quả Tim -150 ruby
[12:31:50 AM]  Đục lỗ Quả Tim -200 ruby
[12:31:53 AM]  Đục lỗ Quả Tim -250 ruby
[12:31:56 AM]  Đục lỗ Quả Tim -300 ruby
[12:31:58 AM]  Đục lỗ Quả Tim -350 ruby
[12:41:16 AM]  Mua Kiếm thất truyền 2 -500000 beri
[12:41:37 AM]  Bán item +45 beri
[12:41:46 AM]  Mua Kiếm thất truyền 2 -500000 beri
[12:41:56 AM]  Mua Kiếm thất truyền 2 -500000 beri
[12:42:44 AM]  Chuyển hóa Kiếm ngọc trai sang Kiếm thất truyền 2 -150 ruby
[12:43:13 AM]  Logout : [Beri] 2.004.502.963 [Ruby] 1.999.866.381
[12:43:20 AM]  Login : [Beri] 2.004.502.963 [Ruby] 1.999.866.381
[12:43:47 AM]  Mua Bột cường hóa -20 ruby
[12:43:48 AM]  Mua Bột cường hóa -20 ruby
[12:43:48 AM]  Mua Bột cường hóa -20 ruby
[12:43:48 AM]  Mua Bột cường hóa -20 ruby
[12:43:48 AM]  Mua Bột cường hóa -20 ruby
[12:43:48 AM]  Mua Bột cường hóa -20 ruby
[12:43:48 AM]  Mua Bột cường hóa -20 ruby
[12:43:49 AM]  Mua Bột cường hóa -20 ruby
[12:43:49 AM]  Mua Bột cường hóa -20 ruby
[12:43:49 AM]  Mua Bột cường hóa -20 ruby
[12:43:49 AM]  Mua Bột cường hóa -20 ruby
[12:43:49 AM]  Mua Bột cường hóa -20 ruby
[12:43:49 AM]  Mua Bột cường hóa -20 ruby
[12:43:50 AM]  Mua Bột cường hóa -20 ruby
[12:43:50 AM]  Mua Bột cường hóa -20 ruby
[12:43:50 AM]  Mua Bột cường hóa -20 ruby
[12:43:50 AM]  Mua Bột cường hóa -20 ruby
[12:43:50 AM]  Mua Bột cường hóa -20 ruby
[12:43:50 AM]  Mua Bột cường hóa -20 ruby
[12:43:51 AM]  Mua Bột cường hóa -20 ruby
[12:44:26 AM]  Đục lỗ Kiếm thất truyền 2 -50 ruby
[12:44:30 AM]  Đục lỗ Kiếm thất truyền 2 -100 ruby
[12:44:32 AM]  Đục lỗ Kiếm thất truyền 2 -150 ruby
[12:44:35 AM]  Đục lỗ Kiếm thất truyền 2 -200 ruby
[12:44:37 AM]  Đục lỗ Kiếm thất truyền 2 -250 ruby
[12:44:41 AM]  Đục lỗ Kiếm thất truyền 2 -300 ruby
[12:44:44 AM]  Đục lỗ Kiếm thất truyền 2 -350 ruby
[12:45:14 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[12:45:23 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[12:45:29 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[12:45:33 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[12:45:37 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[12:45:41 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[12:45:46 AM]  Khảm ngọc lên -> Kiếm thất truyền 2 -400 ruby
[12:53:43 AM]  Logout : [Beri] 2.004.502.963 [Ruby] 1.999.861.296
[01:48:13 AM]  Login : [Beri] 2.004.502.963 [Ruby] 1.999.861.296
[01:54:14 AM]  Chat KTG mất -5 ruby
[02:00:59 AM]  Mua Mũ sọc tím 2 -500000 beri
[02:01:05 AM]  Bán item +45 beri
[02:01:08 AM]  Mua Mũ sọc tím 2 -500000 beri
[02:01:10 AM]  Mua Mũ sọc tím 2 -500000 beri
[02:01:11 AM]  Mua Mũ sọc tím 2 -500000 beri
[02:01:13 AM]  Mua Mũ sọc tím 2 -500000 beri
[02:01:21 AM]  Bán item +45 beri
[02:01:25 AM]  Bán item +45 beri
[02:01:37 AM]  Bán item +45 beri
[02:05:03 AM]  Chat KTG mất -5 ruby
[02:06:46 AM]  Chat KTG mất -5 ruby
[02:09:40 AM]  Chat KTG mất -5 ruby
[02:11:19 AM]  Logout : [Beri] 2.004.502.963 [Ruby] 1.999.861.276
[12:35:36 PM]  Login : [Beri] 2.004.502.963 [Ruby] 1.999.861.276
[12:39:32 PM]  Logout : [Beri] 2.004.502.963 [Ruby] 1.999.861.276
[01:02:29 PM]  Login : [Beri] 2.004.502.963 [Ruby] 1.999.861.276
[01:04:12 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:05:42 PM]  Mua Bột vàng -40 ruby
[01:05:42 PM]  Mua Bột vàng -40 ruby
[01:05:42 PM]  Mua Bột vàng -40 ruby
[01:05:42 PM]  Mua Bột vàng -40 ruby
[01:05:43 PM]  Mua Bột vàng -40 ruby
[01:05:43 PM]  Mua Bột vàng -40 ruby
[01:05:43 PM]  Mua Bột vàng -40 ruby
[01:05:43 PM]  Mua Bột vàng -40 ruby
[01:05:43 PM]  Mua Bột vàng -40 ruby
[01:05:43 PM]  Mua Bột vàng -40 ruby
[01:05:43 PM]  Mua Bột vàng -40 ruby
[01:05:44 PM]  Mua Bột vàng -40 ruby
[01:05:44 PM]  Mua Bột vàng -40 ruby
[01:05:44 PM]  Mua Bột vàng -40 ruby
[01:05:44 PM]  Mua Bột vàng -40 ruby
[01:05:44 PM]  Mua Bột vàng -40 ruby
[01:05:44 PM]  Mua Bột vàng -40 ruby
[01:05:45 PM]  Mua Bột vàng -40 ruby
[01:05:45 PM]  Mua Bột vàng -40 ruby
[01:05:45 PM]  Mua Bột vàng -40 ruby
[01:05:45 PM]  Mua Bột vàng -40 ruby
[01:05:45 PM]  Mua Bột vàng -40 ruby
[01:05:45 PM]  Mua Bột vàng -40 ruby
[01:05:46 PM]  Mua Bột vàng -40 ruby
[01:05:46 PM]  Mua Bột vàng -40 ruby
[01:05:46 PM]  Mua Bột vàng -40 ruby
[01:05:46 PM]  Mua Bột vàng -40 ruby
[01:05:46 PM]  Mua Bột vàng -40 ruby
[01:05:47 PM]  Mua Bột vàng -40 ruby
[01:05:47 PM]  Mua Bột vàng -40 ruby
[01:05:47 PM]  Mua Bột vàng -40 ruby
[01:05:47 PM]  Mua Bột vàng -40 ruby
[01:05:47 PM]  Mua Bột vàng -40 ruby
[01:05:47 PM]  Mua Bột vàng -40 ruby
[01:05:48 PM]  Mua Bột vàng -40 ruby
[01:05:48 PM]  Mua Bột vàng -40 ruby
[01:05:48 PM]  Mua Bột vàng -40 ruby
[01:05:48 PM]  Mua Bột vàng -40 ruby
[01:05:48 PM]  Mua Bột vàng -40 ruby
[01:05:48 PM]  Mua Bột vàng -40 ruby
[01:05:50 PM]  Mua Bột cường hóa -20 ruby
[01:05:50 PM]  Mua Bột cường hóa -20 ruby
[01:05:51 PM]  Mua Bột cường hóa -20 ruby
[01:05:51 PM]  Mua Bột cường hóa -20 ruby
[01:05:51 PM]  Mua Bột cường hóa -20 ruby
[01:05:51 PM]  Mua Bột cường hóa -20 ruby
[01:05:51 PM]  Mua Bột cường hóa -20 ruby
[01:05:51 PM]  Mua Bột cường hóa -20 ruby
[01:05:52 PM]  Mua Bột cường hóa -20 ruby
[01:05:52 PM]  Mua Bột cường hóa -20 ruby
[01:05:52 PM]  Mua Bột cường hóa -20 ruby
[01:05:52 PM]  Mua Bột cường hóa -20 ruby
[01:05:52 PM]  Mua Bột cường hóa -20 ruby
[01:05:52 PM]  Mua Bột cường hóa -20 ruby
[01:05:53 PM]  Mua Bột cường hóa -20 ruby
[01:05:53 PM]  Mua Bột cường hóa -20 ruby
[01:05:53 PM]  Mua Bột cường hóa -20 ruby
[01:05:53 PM]  Mua Bột cường hóa -20 ruby
[01:05:53 PM]  Mua Bột cường hóa -20 ruby
[01:05:53 PM]  Mua Bột cường hóa -20 ruby
[01:05:54 PM]  Mua Bột cường hóa -20 ruby
[01:05:54 PM]  Mua Bột cường hóa -20 ruby
[01:05:54 PM]  Mua Bột cường hóa -20 ruby
[01:05:54 PM]  Mua Bột cường hóa -20 ruby
[01:05:54 PM]  Mua Bột cường hóa -20 ruby
[01:05:54 PM]  Mua Bột cường hóa -20 ruby
[01:05:55 PM]  Mua Bột cường hóa -20 ruby
[01:05:55 PM]  Mua Bột cường hóa -20 ruby
[01:05:55 PM]  Mua Bột cường hóa -20 ruby
[01:05:55 PM]  Mua Bột cường hóa -20 ruby
[01:05:55 PM]  Mua Bột cường hóa -20 ruby
[01:05:56 PM]  Mua Bột cường hóa -20 ruby
[01:05:56 PM]  Mua Bột cường hóa -20 ruby
[01:05:56 PM]  Mua Bột cường hóa -20 ruby
[01:05:56 PM]  Mua Bột cường hóa -20 ruby
[01:05:56 PM]  Mua Bột cường hóa -20 ruby
[01:05:56 PM]  Mua Bột cường hóa -20 ruby
[01:05:57 PM]  Mua Bột cường hóa -20 ruby
[01:05:57 PM]  Mua Bột cường hóa -20 ruby
[01:05:57 PM]  Mua Bột cường hóa -20 ruby
[01:05:57 PM]  Mua Bột cường hóa -20 ruby
[01:05:57 PM]  Mua Bột cường hóa -20 ruby
[01:05:57 PM]  Mua Bột cường hóa -20 ruby
[01:05:58 PM]  Mua Bột cường hóa -20 ruby
[01:05:58 PM]  Mua Bột cường hóa -20 ruby
[01:05:58 PM]  Mua Bột cường hóa -20 ruby
[01:05:58 PM]  Mua Bột cường hóa -20 ruby
[01:05:58 PM]  Mua Bột cường hóa -20 ruby
[01:05:58 PM]  Mua Bột cường hóa -20 ruby
[01:05:59 PM]  Mua Bột cường hóa -20 ruby
[01:05:59 PM]  Mua Bột cường hóa -20 ruby
[01:06:34 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:06:35 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:06:37 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:06:38 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:06:58 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:06:59 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:07:01 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:07:02 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:08:16 PM]  Cường hóa item Mũ sọc tím 2 -3000 beri
[01:08:19 PM]  Cường hóa item Mũ sọc tím 2 -3000 beri
[01:08:22 PM]  Cường hóa item Mũ sọc tím 2 -4000 beri
[01:08:24 PM]  Cường hóa item Mũ sọc tím 2 -4000 beri
[01:08:26 PM]  Cường hóa item Mũ sọc tím 2 -4000 beri
[01:08:27 PM]  Cường hóa item Mũ sọc tím 2 -6000 beri
[01:08:29 PM]  Cường hóa item Mũ sọc tím 2 -6000 beri
[01:08:30 PM]  Cường hóa item Mũ sọc tím 2 -6000 beri
[01:08:32 PM]  Cường hóa item Mũ sọc tím 2 -8000 beri
[01:08:33 PM]  Cường hóa item Mũ sọc tím 2 -10000 beri
[01:12:03 PM]  Mua 5000 vé vòng quay -75000 ruby
[01:15:36 PM]  Logout : [Beri] 2.004.502.963 [Ruby] 1.999.783.656
[01:15:52 PM]  Login : [Beri] 2.004.502.963 [Ruby] 1.999.783.656
[01:16:33 PM]  Logout : [Beri] 2.004.502.963 [Ruby] 1.999.783.656
[01:18:56 PM]  Login : [Beri] 2.004.502.963 [Ruby] 1.999.783.656
[01:20:00 PM]  Mua 5000 vé vòng quay -75000 ruby
[01:20:05 PM]  Logout : [Beri] 2.004.502.963 [Ruby] 1.999.708.656
[01:23:57 PM]  Login : [Beri] 2.004.502.963 [Ruby] 1.999.708.656
[01:30:11 PM]  Logout : [Beri] 2.004.502.963 [Ruby] 1.999.708.396
[01:30:22 PM]  Login : [Beri] 2.004.502.963 [Ruby] 1.999.708.396
[01:30:44 PM]  Logout : [Beri] 2.004.502.963 [Ruby] 1.999.708.396
[01:31:04 PM]  Login : [Beri] 2.004.502.963 [Ruby] 1.999.708.396
[01:31:57 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:31:58 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:32:00 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:32:01 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:32:02 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:32:04 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:32:05 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:32:06 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:32:07 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:03 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:06 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:07 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:09 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:10 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:12 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:13 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:15 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:17 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:18 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:20 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:21 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:33:23 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:35:00 PM]  Mua Mũ sọc tím 2 -500000 beri
[01:35:02 PM]  Mua Mũ sọc tím 2 -500000 beri
